"Parent","Choice","Kind","Handling","Target","CallLabels","WingetIDs","Issue","Command"
"winget_category_packs","1","Inline","GUI direct runner","install_browsers_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_browsers_pack"
"winget_category_packs","02","Inline","GUI direct runner","install_runtime_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_runtime_pack"
"winget_category_packs","2","Inline","GUI direct runner","install_runtime_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_runtime_pack"
"winget_category_packs","03","Inline","GUI direct runner","install_utility_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_utility_pack"
"winget_category_packs","3","Inline","GUI direct runner","install_utility_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_utility_pack"
"winget_category_packs","04","Inline","GUI direct runner","install_dev_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_dev_pack"
"winget_category_packs","4","Inline","GUI direct runner","install_dev_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_dev_pack"
"winget_category_packs","05","Inline","GUI direct runner","install_communication_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_communication_pack"
"winget_category_packs","5","Inline","GUI direct runner","install_communication_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_communication_pack"
"winget_category_packs","06","Inline","GUI direct runner","install_remote_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_remote_pack"
"winget_category_packs","6","Inline","GUI direct runner","install_remote_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_remote_pack"
"winget_category_packs","07","Inline","GUI direct runner","install_media_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_media_pack"
"winget_category_packs","7","Inline","GUI direct runner","install_media_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_media_pack"
"winget_category_packs","08","Inline","GUI direct runner","install_security_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_security_pack"
"winget_category_packs","8","Inline","GUI direct runner","install_security_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_security_pack"
"winget_category_packs","09","Inline","GUI direct runner","install_office_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_office_pack"
"winget_category_packs","9","Inline","GUI direct runner","install_office_pack","","","","set ""PACK_RETURN=winget_category_packs"" & goto install_office_pack"
"winget_category_packs","10","Inline","GUI direct runner","winget_custom_batch","","","","set ""PACK_RETURN=winget_category_packs"" & goto winget_custom_batch"
"winget_category_packs","11","Label","GUI submenu/CMD label","winget_popular_apps","","","",""
"winget_category_packs","12","Label","GUI submenu/CMD label","winget_search_install","","","",""
"edition_tools","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"edition_tools","1","Inline","GUI direct runner","edition_tools","","","","winver & goto edition_tools"
"edition_tools","2","Inline","GUI direct runner","edition_tools","","","","slmgr /ato & pause & goto edition_tools"
"edition_tools","3","Inline","GUI direct runner","edition_tools","","","","slmgr /dlv & pause & goto edition_tools"
"edition_tools","4","Inline","GUI visible interactive runner","edition_tools","","","","set ""key="" & set /p key=Product Key XXXXX-XXXXX-XXXXX-XXXXX-XXXXX: & slmgr /ipk !key! & pause & goto edition_tools"
"edition_tools","5","Inline","GUI direct runner","edition_tools","","","","slmgr /rearm & echo Rearm Done. Restart. & pause & goto edition_tools"
"edition_tools","6","Inline","GUI visible interactive runner","edition_tools","","","","set ""kms="" & set /p kms=KMS Server: & slmgr /skms !kms! & slmgr /ato & pause & goto edition_tools"
"edition_tools","7","Inline","GUI direct runner","edition_tools","","","","slmgr /xpr & pause & goto edition_tools"
"edition_tools","8","Inline","GUI direct runner","edition_tools","","","","start """" ms-settings:activation & goto edition_tools"
"edition_tools","9","Inline","GUI direct runner","edition_tools","","","","systeminfo ^| findstr /c:""OS Name"" /c:""OS Version"" & pause & goto edition_tools"
"edition_tools","10","Inline","GUI embedded Toolkit helper runner","edition_tools","ps_oem_key","","","call :ps_oem_key & pause & goto edition_tools"
"os_download","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"os_download","S","Label","GUI submenu/CMD label","os_search_download","","","",""
"os_download","01","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/software-download/windows11"" & pause & goto os_download"
"os_download","1","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/software-download/windows11"" & pause & goto os_download"
"os_download","02","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/software-download/windows10"" & pause & goto os_download"
"os_download","2","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/software-download/windows10"" & pause & goto os_download"
"os_download","03","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/software-download/windows11arm64"" & pause & goto os_download"
"os_download","3","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/software-download/windows11arm64"" & pause & goto os_download"
"os_download","04","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/evalcenter/evaluate-windows-server-2025"" & pause & goto os_download"
"os_download","4","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/evalcenter/evaluate-windows-server-2025"" & pause & goto os_download"
"os_download","05","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/evalcenter/evaluate-windows-server-2022"" & pause & goto os_download"
"os_download","5","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/evalcenter/evaluate-windows-server-2022"" & pause & goto os_download"
"os_download","06","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/evalcenter/evaluate-windows-server-2019"" & pause & goto os_download"
"os_download","6","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/evalcenter/evaluate-windows-server-2019"" & pause & goto os_download"
"os_download","07","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/evalcenter/evaluate-windows-admin-center"" & pause & goto os_download"
"os_download","7","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/evalcenter/evaluate-windows-admin-center"" & pause & goto os_download"
"os_download","08","Inline","GUI direct runner","os_download","","","","start """" ""https://learn.microsoft.com/windows-hardware/get-started/adk-install"" & pause & goto os_download"
"os_download","8","Inline","GUI direct runner","os_download","","","","start """" ""https://learn.microsoft.com/windows-hardware/get-started/adk-install"" & pause & goto os_download"
"os_download","09","Inline","GUI direct runner","os_download","","","","start """" ""https://learn.microsoft.com/windows-hardware/manufacture/desktop/winpe-intro"" & pause & goto os_download"
"os_download","9","Inline","GUI direct runner","os_download","","","","start """" ""https://learn.microsoft.com/windows-hardware/manufacture/desktop/winpe-intro"" & pause & goto os_download"
"os_download","10","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/software-download/windowsinsiderpreviewiso"" & pause & goto os_download"
"os_download","11","Inline","GUI direct runner","os_download","","","","start """" ""https://www.microsoft.com/evalcenter"" & pause & goto os_download"
"os_download","12","Inline","GUI direct runner","os_download","","","","start """" ""https://developer.microsoft.com/windows/downloads/virtual-machines/"" & pause & goto os_download"
"os_download","13","Inline","GUI direct runner","os_download","","","","start """" ""https://ubuntu.com/download/desktop"" & pause & goto os_download"
"os_download","14","Inline","GUI direct runner","os_download","","","","start """" ""https://ubuntu.com/download/server"" & pause & goto os_download"
"os_download","15","Inline","GUI direct runner","os_download","","","","start """" ""https://ubuntu.com/download/iot"" & pause & goto os_download"
"os_download","16","Inline","GUI direct runner","os_download","","","","start """" ""https://kubuntu.org/getkubuntu/"" & pause & goto os_download"
"os_download","17","Inline","GUI direct runner","os_download","","","","start """" ""https://xubuntu.org/download/"" & pause & goto os_download"
"os_download","18","Inline","GUI direct runner","os_download","","","","start """" ""https://lubuntu.me/downloads/"" & pause & goto os_download"
"os_download","19","Inline","GUI direct runner","os_download","","","","start """" ""https://ubuntu-mate.org/download/"" & pause & goto os_download"
"os_download","20","Inline","GUI direct runner","os_download","","","","start """" ""https://ubuntustudio.org/download/"" & pause & goto os_download"
"os_download","21","Inline","GUI direct runner","os_download","","","","start """" ""https://linuxmint.com/download.php"" & pause & goto os_download"
"os_download","22","Inline","GUI direct runner","os_download","","","","start """" ""https://linuxmint.com/download.php"" & pause & goto os_download"
"os_download","23","Inline","GUI direct runner","os_download","","","","start """" ""https://www.debian.org/distrib/"" & pause & goto os_download"
"os_download","24","Inline","GUI direct runner","os_download","","","","start """" ""https://fedoraproject.org/workstation/download"" & pause & goto os_download"
"os_download","25","Inline","GUI direct runner","os_download","","","","start """" ""https://fedoraproject.org/server/download"" & pause & goto os_download"
"os_download","26","Inline","GUI direct runner","os_download","","","","start """" ""https://fedoraproject.org/spins/"" & pause & goto os_download"
"os_download","27","Inline","GUI direct runner","os_download","","","","start """" ""https://www.kali.org/get-kali/"" & pause & goto os_download"
"os_download","28","Inline","GUI direct runner","os_download","","","","start """" ""https://www.kali.org/get-kali/#kali-mobile"" & pause & goto os_download"
"os_download","29","Inline","GUI direct runner","os_download","","","","start """" ""https://www.parrotsec.org/download/"" & pause & goto os_download"
"os_download","30","Inline","GUI direct runner","os_download","","","","start """" ""https://blackarch.org/downloads.html"" & pause & goto os_download"
"os_download","31","Inline","GUI direct runner","os_download","","","","start """" ""https://archlinux.org/download/"" & pause & goto os_download"
"os_download","32","Inline","GUI direct runner","os_download","","","","start """" ""https://manjaro.org/download/"" & pause & goto os_download"
"os_download","33","Inline","GUI direct runner","os_download","","","","start """" ""https://endeavouros.com/latest-release/"" & pause & goto os_download"
"os_download","34","Inline","GUI direct runner","os_download","","","","start """" ""https://garudalinux.org/downloads.html"" & pause & goto os_download"
"os_download","35","Inline","GUI direct runner","os_download","","","","start """" ""https://get.opensuse.org/leap/"" & pause & goto os_download"
"os_download","36","Inline","GUI direct runner","os_download","","","","start """" ""https://get.opensuse.org/tumbleweed/"" & pause & goto os_download"
"os_download","37","Inline","GUI direct runner","os_download","","","","start """" ""https://rockylinux.org/download"" & pause & goto os_download"
"os_download","38","Inline","GUI direct runner","os_download","","","","start """" ""https://almalinux.org/get-almalinux/"" & pause & goto os_download"
"os_download","39","Inline","GUI direct runner","os_download","","","","start """" ""https://www.centos.org/centos-stream/"" & pause & goto os_download"
"os_download","40","Inline","GUI direct runner","os_download","","","","start """" ""https://developers.redhat.com/products/rhel/download"" & pause & goto os_download"
"os_download","41","Inline","GUI direct runner","os_download","","","","start """" ""https://www.oracle.com/linux/technologies/oracle-linux-downloads.html"" & pause & goto os_download"
"os_download","42","Inline","GUI direct runner","os_download","","","","start """" ""https://www.suse.com/download/sles/"" & pause & goto os_download"
"os_download","43","Inline","GUI direct runner","os_download","","","","start """" ""https://pop.system76.com/"" & pause & goto os_download"
"os_download","44","Inline","GUI direct runner","os_download","","","","start """" ""https://zorin.com/os/download/"" & pause & goto os_download"
"os_download","45","Inline","GUI direct runner","os_download","","","","start """" ""https://elementary.io/"" & pause & goto os_download"
"os_download","46","Inline","GUI direct runner","os_download","","","","start """" ""https://mxlinux.org/download-links/"" & pause & goto os_download"
"os_download","47","Inline","GUI direct runner","os_download","","","","start """" ""https://antixlinux.com/download/"" & pause & goto os_download"
"os_download","48","Inline","GUI direct runner","os_download","","","","start """" ""https://peppermintos.com/guide/downloading/"" & pause & goto os_download"
"os_download","49","Inline","GUI direct runner","os_download","","","","start """" ""https://nxos.org/get/"" & pause & goto os_download"
"os_download","50","Inline","GUI direct runner","os_download","","","","start """" ""https://getsol.us/download/"" & pause & goto os_download"
"os_download","51","Inline","GUI direct runner","os_download","","","","start """" ""https://www.deepin.org/en/download/"" & pause & goto os_download"
"os_download","52","Inline","GUI direct runner","os_download","","","","start """" ""https://www.pclinuxos.com/?page_id=10"" & pause & goto os_download"
"os_download","53","Inline","GUI direct runner","os_download","","","","start """" ""https://www.mageia.org/downloads/"" & pause & goto os_download"
"os_download","54","Inline","GUI direct runner","os_download","","","","start """" ""https://clearlinux.org/downloads"" & pause & goto os_download"
"os_download","55","Inline","GUI direct runner","os_download","","","","start """" ""http://tinycorelinux.net/downloads.html"" & pause & goto os_download"
"os_download","56","Inline","GUI direct runner","os_download","","","","start """" ""https://puppylinux-woof-ce.github.io/"" & pause & goto os_download"
"os_download","57","Inline","GUI direct runner","os_download","","","","start """" ""https://www.bodhilinux.com/download/"" & pause & goto os_download"
"os_download","58","Inline","GUI direct runner","os_download","","","","start """" ""https://tails.net/install/download/"" & pause & goto os_download"
"os_download","59","Inline","GUI direct runner","os_download","","","","start """" ""https://www.qubes-os.org/downloads/"" & pause & goto os_download"
"os_download","60","Inline","GUI direct runner","os_download","","","","start """" ""https://www.whonix.org/wiki/Download"" & pause & goto os_download"
"os_download","61","Inline","GUI direct runner","os_download","","","","start """" ""https://www.digi77.com/linux-kodachi/"" & pause & goto os_download"
"os_download","62","Inline","GUI direct runner","os_download","","","","start """" ""https://nobaraproject.org/download-nobara/"" & pause & goto os_download"
"os_download","63","Inline","GUI direct runner","os_download","","","","start """" ""https://help.steampowered.com/en/faqs/view/1b71-edf2-eb6d-2bb3"" & pause & goto os_download"
"os_download","64","Inline","GUI direct runner","os_download","","","","start """" ""https://github.com/HoloISO/holoiso"" & pause & goto os_download"
"os_download","65","Inline","GUI direct runner","os_download","","","","start """" ""https://batocera.org/download"" & pause & goto os_download"
"os_download","66","Inline","GUI direct runner","os_download","","","","start """" ""https://www.lakka.tv/get/"" & pause & goto os_download"
"os_download","67","Inline","GUI direct runner","os_download","","","","start """" ""https://www.recalbox.com/download/stable/"" & pause & goto os_download"
"os_download","68","Inline","GUI direct runner","os_download","","","","start """" ""https://libreelec.tv/downloads/"" & pause & goto os_download"
"os_download","69","Inline","GUI direct runner","os_download","","","","start """" ""https://www.freebsd.org/where/"" & pause & goto os_download"
"os_download","70","Inline","GUI direct runner","os_download","","","","start """" ""https://www.openbsd.org/ftp.html"" & pause & goto os_download"
"os_download","71","Inline","GUI direct runner","os_download","","","","start """" ""https://www.netbsd.org/releases/"" & pause & goto os_download"
"os_download","72","Inline","GUI direct runner","os_download","","","","start """" ""https://www.dragonflybsd.org/download/"" & pause & goto os_download"
"os_download","73","Inline","GUI direct runner","os_download","","","","start """" ""https://www.ghostbsd.org/download"" & pause & goto os_download"
"os_download","74","Inline","GUI direct runner","os_download","","","","start """" ""https://www.truenas.com/download-truenas-core/"" & pause & goto os_download"
"os_download","75","Inline","GUI direct runner","os_download","","","","start """" ""https://www.truenas.com/download-truenas-scale/"" & pause & goto os_download"
"os_download","76","Inline","GUI direct runner","os_download","","","","start """" ""https://www.pfsense.org/download/"" & pause & goto os_download"
"os_download","77","Inline","GUI direct runner","os_download","","","","start """" ""https://opnsense.org/download/"" & pause & goto os_download"
"os_download","78","Inline","GUI direct runner","os_download","","","","start """" ""https://www.proxmox.com/en/downloads/proxmox-virtual-environment"" & pause & goto os_download"
"os_download","79","Inline","GUI direct runner","os_download","","","","start """" ""https://www.proxmox.com/en/downloads/proxmox-backup-server"" & pause & goto os_download"
"os_download","80","Inline","GUI direct runner","os_download","","","","start """" ""https://www.vmware.com/products/cloud-infrastructure/vsphere"" & pause & goto os_download"
"os_download","81","Inline","GUI direct runner","os_download","","","","start """" ""https://xcp-ng.org/#easy-to-install"" & pause & goto os_download"
"os_download","82","Inline","GUI direct runner","os_download","","","","start """" ""https://www.citrix.com/downloads/citrix-hypervisor/"" & pause & goto os_download"
"os_download","83","Inline","GUI direct runner","os_download","","","","start """" ""https://www.virtualbox.org/wiki/Downloads"" & pause & goto os_download"
"os_download","84","Inline","GUI direct runner","os_download","","","","start """" ""https://clonezilla.org/downloads.php"" & pause & goto os_download"
"os_download","85","Inline","GUI direct runner","os_download","","","","start """" ""https://gparted.org/download.php"" & pause & goto os_download"
"os_download","86","Inline","GUI direct runner","os_download","","","","start """" ""https://rescuezilla.com/download"" & pause & goto os_download"
"os_download","87","Inline","GUI direct runner","os_download","","","","start """" ""https://www.system-rescue.org/Download/"" & pause & goto os_download"
"os_download","88","Inline","GUI direct runner","os_download","","","","start """" ""https://www.hirensbootcd.org/download/"" & pause & goto os_download"
"os_download","89","Inline","GUI direct runner","os_download","","","","start """" ""https://medicatusb.com/"" & pause & goto os_download"
"os_download","90","Inline","GUI direct runner","os_download","","","","start """" ""https://www.ventoy.net/en/download.html"" & pause & goto os_download"
"os_download","91","Inline","GUI direct runner","os_download","","","","start """" ""https://rufus.ie/en/"" & pause & goto os_download"
"os_download","92","Inline","GUI direct runner","os_download","","","","start """" ""https://etcher.balena.io/"" & pause & goto os_download"
"os_download","93","Inline","GUI direct runner","os_download","","","","start """" ""https://pendrivelinux.com/universal-usb-installer-easy-as-1-2-3/"" & pause & goto os_download"
"os_download","94","Inline","GUI direct runner","os_download","","","","start """" ""https://pendrivelinux.com/yumi-multiboot-usb-creator/"" & pause & goto os_download"
"os_download","95","Inline","GUI direct runner","os_download","","","","start """" ""https://unetbootin.github.io/"" & pause & goto os_download"
"os_download","96","Inline","GUI direct runner","os_download","","","","start """" ""https://www.raspberrypi.com/software/"" & pause & goto os_download"
"os_download","97","Inline","GUI direct runner","os_download","","","","start """" ""https://www.raspberrypi.com/software/operating-systems/"" & pause & goto os_download"
"os_download","98","Inline","GUI direct runner","os_download","","","","start """" ""https://dietpi.com/#download"" & pause & goto os_download"
"os_download","100","Inline","GUI direct runner","os_download","","","","start """" ""https://www.armbian.com/download/"" & pause & goto os_download"
"os_download","101","Inline","GUI direct runner","os_download","","","","start """" ""https://openwrt.org/downloads"" & pause & goto os_download"
"os_download","102","Inline","GUI direct runner","os_download","","","","start """" ""https://vyos.io/download/"" & pause & goto os_download"
"os_download","103","Inline","GUI direct runner","os_download","","","","start """" ""https://mikrotik.com/download"" & pause & goto os_download"
"os_download","104","Inline","GUI direct runner","os_download","","","","start """" ""https://www.ipfire.org/download"" & pause & goto os_download"
"os_download","105","Inline","GUI direct runner","os_download","","","","start """" ""https://www.nethserver.org/getting-started-with-nethserver/"" & pause & goto os_download"
"os_download","106","Inline","GUI direct runner","os_download","","","","start """" ""https://www.openmediavault.org/download.html"" & pause & goto os_download"
"os_download","107","Inline","GUI direct runner","os_download","","","","start """" ""https://www.kasmweb.com/downloads"" & pause & goto os_download"
"os_download","108","Inline","GUI direct runner","os_download","","","","start """" ""https://developer.android.com/studio"" & pause & goto os_download"
"os_download","109","Inline","GUI direct runner","os_download","","","","start """" ""https://www.android-x86.org/download"" & pause & goto os_download"
"os_download","110","Inline","GUI direct runner","os_download","","","","start """" ""https://blissos.org/index.php#download"" & pause & goto os_download"
"os_download","111","Inline","GUI direct runner","os_download","","","","start """" ""https://www.primeos.in/download/"" & pause & goto os_download"
"os_download","112","Inline","GUI direct runner","os_download","","","","start """" ""https://support.google.com/chromeosflex/answer/11552529"" & pause & goto os_download"
"os_download","113","Inline","GUI direct runner","os_download","","","","start """" ""https://fydeos.io/download/"" & pause & goto os_download"
"os_download","114","Inline","GUI direct runner","os_download","","","","start """" ""https://reactos.org/download/"" & pause & goto os_download"
"os_download","115","Inline","GUI direct runner","os_download","","","","start """" ""https://www.haiku-os.org/get-haiku/"" & pause & goto os_download"
"os_download","116","Inline","GUI direct runner","os_download","","","","start """" ""https://www.freedos.org/download/"" & pause & goto os_download"
"os_download","117","Inline","GUI direct runner","os_download","","","","start """" ""https://kolibrios.org/en/download"" & pause & goto os_download"
"os_download","118","Inline","GUI direct runner","os_download","","","","start """" ""https://templeos.org/"" & pause & goto os_download"
"os_download","119","Inline","GUI direct runner","os_download","","","","start """" ""https://serenityos.org/"" & pause & goto os_download"
"os_download","120","Inline","GUI direct runner","os_download","","","","start """" ""http://9front.org/releases/"" & pause & goto os_download"
"os_download","121","Inline","GUI direct runner","os_download","","","","start """" ""https://www.openindiana.org/download/"" & pause & goto os_download"
"os_download","122","Inline","GUI direct runner","os_download","","","","start """" ""https://www.tritondatacenter.com/smartos/download"" & pause & goto os_download"
"os_download","123","Inline","GUI direct runner","os_download","","","","start """" ""https://omnios.org/download"" & pause & goto os_download"
"driver_tools","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"driver_tools","1","Inline","GUI direct runner","driver_tools","","","","start """" devmgmt.msc & goto driver_tools"
"driver_tools","2","Inline","GUI direct runner","driver_tools","","","","driverquery & pause & goto driver_tools"
"driver_tools","3","Inline","GUI direct runner","driver_tools","","","","driverquery ^| findstr /i network & pause & goto driver_tools"
"driver_tools","4","Inline","GUI direct runner","driver_backup_to_drive","","","","set ""DRIVER_BACKUP_RETURN=driver_tools"" & goto driver_backup_to_drive"
"driver_tools","5","Inline","GUI direct runner","driver_restore_from_drive","","","","set ""DRIVER_RESTORE_RETURN=driver_tools"" & goto driver_restore_from_drive"
"driver_tools","6","Inline","GUI direct runner","driver_tools","","","","verifier & goto driver_tools"
"driver_tools","7","Inline","GUI direct runner","driver_tools","","","","sigverif & goto driver_tools"
"driver_tools","8","Inline","GUI direct runner","driver_tools","","","","pnputil /scan-devices & pause & goto driver_tools"
"driver_tools","9","Inline","GUI direct runner","driver_tools","","","","start """" ""https://www.driversupport.com"" & goto driver_tools"
"driver_tools","10","Inline","GUI direct runner","driver_tools","","","","start """" ""https://www.nvidia.com/drivers"" & start """" ""https://www.amd.com/support"" & pause & goto driver_tools"
"driver_tools","11","Inline","GUI direct runner","driver_tools","","","","net stop audiosrv & net start audiosrv & echo Audio Restarted. & pause & goto driver_tools"
"driver_tools","12","Inline","GUI direct runner","driver_tools","","","","set DEVMGR_SHOW_NONPRESENT_DEVICES=1 & start """" devmgmt.msc & echo Show hidden devices, remove unused. & pause & goto driver_tools"
"driver_tools","13","Label","GUI submenu/CMD label","driver_auto_center","","","",""
"driver_tools","14","Label","GUI submenu/CMD label","driver_hwid_report","","","",""
"driver_tools","15","Label","GUI submenu/CMD label","driver_install_inf_folder","","","",""
"driver_tools","16","Label","GUI submenu/CMD label","driver_command_reference","","","",""
"driver_auto_center","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"driver_auto_center","01","Label","GUI submenu/CMD label","driver_smart_report","","","",""
"driver_auto_center","1","Label","GUI submenu/CMD label","driver_smart_report","","","",""
"driver_auto_center","02","Label","GUI submenu/CMD label","driver_windows_update_page","","","",""
"driver_auto_center","2","Label","GUI submenu/CMD label","driver_windows_update_page","","","",""
"driver_auto_center","03","Label","GUI submenu/CMD label","driver_oem_assistant","","","",""
"driver_auto_center","3","Label","GUI submenu/CMD label","driver_oem_assistant","","","",""
"driver_auto_center","04","Label","GUI submenu/CMD label","driver_install_inf_folder","","","",""
"driver_auto_center","4","Label","GUI submenu/CMD label","driver_install_inf_folder","","","",""
"driver_auto_center","05","Label","GUI submenu/CMD label","driver_export_backup","","","",""
"driver_auto_center","5","Label","GUI submenu/CMD label","driver_export_backup","","","",""
"driver_auto_center","06","Label","GUI submenu/CMD label","driver_backup_restore_pro","","","",""
"driver_auto_center","6","Label","GUI submenu/CMD label","driver_backup_restore_pro","","","",""
"driver_auto_center","07","Label","GUI submenu/CMD label","driver_problem_repair_scan","","","",""
"driver_auto_center","7","Label","GUI submenu/CMD label","driver_problem_repair_scan","","","",""
"driver_auto_center","08","Label","GUI submenu/CMD label","driver_hwid_report","","","",""
"driver_auto_center","8","Label","GUI submenu/CMD label","driver_hwid_report","","","",""
"driver_auto_center","09","Label","GUI submenu/CMD label","driver_gpu_helper","","","",""
"driver_auto_center","9","Label","GUI submenu/CMD label","driver_gpu_helper","","","",""
"driver_auto_center","10","Label","GUI submenu/CMD label","driver_network_bluetooth_helper","","","",""
"driver_auto_center","11","Label","GUI submenu/CMD label","driver_printer_helper","","","",""
"driver_auto_center","12","Label","GUI submenu/CMD label","driver_vendor_pack","","","",""
"driver_auto_center","13","Label","GUI submenu/CMD label","driver_command_reference","","","",""
"driver_auto_center","14","Label","GUI submenu/CMD label","driver_help_links","","","",""
"driver_auto_center","15","Label","GUI submenu/CMD label","driver_full_safe_workflow","","","",""
"driver_auto_center","16","Inline","GUI direct runner","driver_auto_center","","","","start """" devmgmt.msc & pause & goto driver_auto_center"
"driver_backup_restore_pro","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"driver_backup_restore_pro","1","Inline","GUI direct runner","driver_backup_to_drive","","","","set ""DRIVER_BACKUP_RETURN=driver_backup_restore_pro"" & goto driver_backup_to_drive"
"driver_backup_restore_pro","2","Inline","GUI direct runner","driver_restore_from_drive","","","","set ""DRIVER_RESTORE_RETURN=driver_backup_restore_pro"" & goto driver_restore_from_drive"
"driver_backup_restore_pro","3","Inline","GUI direct runner","driver_backup_restore_pro","","","","pnputil /enum-drivers & pause & goto driver_backup_restore_pro"
"driver_backup_restore_pro","4","Label","GUI submenu/CMD label","driver_open_backup_root","","","",""
"driver_backup_restore_pro","5","Inline","GUI direct runner","driver_backup_restore_pro","","","","powershell -NoProfile -ExecutionPolicy Bypass -Command ""Checkpoint-Computer -Description 'Toolkit Driver Restore Point' -RestorePointType MODIFY_SETTINGS"" & pause & goto driver_backup_restore_pro"
"driver_backup_restore_pro","6","Label","GUI submenu/CMD label","driver_problem_repair_scan","","","",""
"driver_gpu_helper","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"driver_gpu_helper","1","Inline","GUI direct runner","driver_gpu_helper","","","","start """" ""https://www.nvidia.com/Download/index.aspx"" & pause & goto driver_gpu_helper"
"driver_gpu_helper","2","Inline","GUI direct runner","driver_gpu_helper","","","","start """" ""https://www.amd.com/en/support/download/drivers.html"" & pause & goto driver_gpu_helper"
"driver_gpu_helper","3","Inline","GUI embedded Toolkit helper runner","driver_gpu_helper","winget_install_id","Intel.IntelDriverAndSupportAssistant","","call :winget_install_id Intel.IntelDriverAndSupportAssistant & pause & goto driver_gpu_helper"
"driver_gpu_helper","4","Inline","GUI embedded Toolkit helper runner","driver_gpu_helper","winget_install_id","Wagnardsoft.DisplayDriverUninstaller","","call :winget_install_id Wagnardsoft.DisplayDriverUninstaller & pause & goto driver_gpu_helper"
"driver_gpu_helper","5","Inline","GUI direct runner","driver_gpu_helper","","","","start """" ms-settings:display & pause & goto driver_gpu_helper"
"driver_network_bluetooth_helper","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"driver_network_bluetooth_helper","1","Inline","GUI direct runner","driver_network_bluetooth_helper","","","","pnputil /scan-devices & pause & goto driver_network_bluetooth_helper"
"driver_network_bluetooth_helper","2","Inline","GUI direct runner","driver_network_bluetooth_helper","","","","net stop WlanSvc >nul 2>&1 & net start WlanSvc & net stop bthserv >nul 2>&1 & net start bthserv & pause & goto driver_network_bluetooth_helper"
"driver_network_bluetooth_helper","3","Inline","GUI direct runner","driver_network_bluetooth_helper","","","","start """" ms-settings:network-wifi & pause & goto driver_network_bluetooth_helper"
"driver_network_bluetooth_helper","4","Inline","GUI direct runner","driver_network_bluetooth_helper","","","","start """" ms-settings:bluetooth & pause & goto driver_network_bluetooth_helper"
"driver_network_bluetooth_helper","5","Inline","GUI embedded Toolkit helper runner","driver_network_bluetooth_helper","winget_install_id","Intel.IntelDriverAndSupportAssistant","","call :winget_install_id Intel.IntelDriverAndSupportAssistant & pause & goto driver_network_bluetooth_helper"
"driver_printer_helper","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"driver_printer_helper","1","Inline","GUI direct runner","driver_printer_helper","","","","net stop spooler & net start spooler & pause & goto driver_printer_helper"
"driver_printer_helper","2","Inline","GUI direct runner","driver_printer_helper","","","","net stop spooler & del /f /s /q ""%SystemRoot%\System32\spool\PRINTERS\*"" >nul 2>&1 & net start spooler & pause & goto driver_printer_helper"
"driver_printer_helper","3","Inline","GUI direct runner","driver_printer_helper","","","","start """" ms-settings:printers & pause & goto driver_printer_helper"
"driver_printer_helper","4","Inline","GUI direct runner","driver_printer_helper","","","","start """" printui.exe /il & pause & goto driver_printer_helper"
